Fisrt_Name,Last_Name,Gender,Age,Length_Service,Absent_Hours,distribution_centers_id
Dent,Carlos,M,46.32923557,5.727352187,56.5290949,8
Torres,Willie,M,33.37469491,3.814437236,0,8
Record,Ernestine,F,25.1118773,6.392528628,0,10
Pagan,Kristen,F,46.55655861,7.735090051,115.1942612,10
Bonk,Beulah,F,39.57514152,3.558463438,63.57722237,6
Allen,Jeanette,F,37.59216688,3.063668281,40.92542987,4
Barnett,Marcus,M,33.76114925,6.618054368,17.64889653,10
Hollier,Jane,F,41.51408387,4.382027498,92.04145175,9
Sparacino,Marian,F,56.83050407,5.316834511,144.3203923,5
Martinez,Callie,F,46.82260306,4.019548963,98.48668514,7
Gragg,Barbara,F,50.36904229,5.537663677,70.70001862,1
Santos,Stanley,M,38.43558076,6.887633975,11.74457846,8
White,Robert,M,36.80603793,3.694461482,37.48818403,5
Leflore,Hubert,M,55.05005933,2.560232272,124.1602703,10
Andrews,Lisa,F,27.0648756,5.767719098,0,2
Weatherspoon,Winnie,F,41.90555654,6.781318128,64.78171224,2
Carson,Eunice,F,36.3384971,4.849256992,31.15985999,8
Lambert,Charles,M,43.05117935,5.211076279,70.81848811,9
Berg,Lon,M,55.3797388,2.955880105,86.13703656,3
Cabral,Alan,M,27.43358858,1.845676776,9.188300526,7
Brown,William,M,56.01572704,6.75756595,127.394742,8
Cueva,Robert,M,47.00302475,8.614835867,71.95646788,5
Bigelow,Jackson,M,30.80635724,4.284584686,21.17988823,4
Renner,Walter,M,46.58800215,3.458544034,82.00916683,7
Lemley,Rhonda,F,48.90686616,3.85046191,135.3150332,1
Corley,William,M,56.52265759,3.831049076,102.773244,4
Smith,Maria,F,42.34713125,2.458815522,93.58299245,9
Raglin,Harriet,F,50.13417805,4.794186033,69.90803109,7
Jenkins,Robert,M,63.44175814,6.110754951,198.1381409,2
Thomas,Melissa,F,46.07843264,3.987730842,50.04313692,9
Adamson,Andrew,M,32.69922401,4.775602411,0,9
Kirkman,Christine,F,33.48960812,5.270897283,14.7440882,9
Melendez,James,M,29.57298795,7.134039877,0,8
Smith,Samuel,M,54.22325583,5.460759102,60.32643129,8
Woods,Anya,F,42.17936029,6.184630984,111.8142178,2
Harrelson,Otis,M,16.5316709,1.148303595,0,9
White,Johnathan,M,36.93587394,5.483587221,0,5
King,Doris,F,54.33528346,5.747266233,126.7102398,1
Smith,Andrew,M,37.82650319,4.677210637,73.09059876,6
Franklin,Terry,M,25.34095223,3.048447669,7.862801408,10
Bateman,Stanley,M,43.83914569,2.925688465,66.41561599,3
Brown,Lita,F,38.70581059,3.319681985,84.70062646,10
Button,Ronald,M,24.34880773,1.853980255,0,4
Pirkle,Frances,F,33.72159957,3.823164399,50.21630981,5
Lacroix,Miriam,F,46.48427297,8.674857135,49.02291366,1
Hess,Darrel,M,32.71501698,4.086659351,5.328738347,10
Cotton,Irene,F,33.31348616,4.509081809,0,5
Miller,Edward,M,32.28345554,3.128087158,0,8
Hale,Frank,M,25.36509277,3.980766897,5.164341887,3
Richardson,Francine,F,43.84127416,4.395360416,75.51336672,3
Brown,Don,M,44.76252196,6.322122158,121.1115382,3
Mancini,Edna,F,16.78877375,2.520337882,0,5
Owens,James,M,50.0721783,5.259815535,78.71886464,4
Parham,William,M,38.48571406,5.374419795,28.66545705,3
Goss,Amy,F,53.13143671,3.743276342,102.5024472,5
Goldberg,Timothy,M,33.73448448,3.341892526,0,8
Fischer,Alisha,F,42.36562565,2.170662977,80.89876075,2
Blackwell,Michael,M,53.01771651,4.63010295,127.3163646,2
Childs,Adrian,M,42.37667424,5.319926669,28.75617451,6
Rider,Kenneth,M,52.15524388,3.470368719,124.1491468,6
Barnett,Dana,F,35.77471308,4.171387461,8.494146215,6
Porter,Joyce,F,44.0010203,4.501031549,67.43497395,1
Dix,Marjorie,F,45.12740158,3.266638218,79.40464916,6
Ramirez,Cheryl,F,43.20320128,3.650553724,60.838027,3
Leiva,Kim,F,52.27819787,4.227595389,177.5081277,8
Eudy,Michael,M,37.18015149,5.750827252,0,7
Gutierrez,Anita,F,31.05218593,2.096268918,10.39531094,2
Thomas,Carolyn,F,43.64133751,5.290857987,77.78410405,8
Naranjo,Lorenzo,M,38.11438009,4.959258113,10.13058747,7
Johnson,Sandra,F,19.57376118,7.181646622,0,1
Baughn,Michael,M,51.9724179,3.665588178,71.32133711,5
Young,Robert,M,48.54521851,4.423226617,35.37735781,8
Goodman,Dorothy,F,36.6334234,4.200707068,25.03217665,7
Lopez,Joy,F,63.48192751,3.286228121,194.6530974,6
Hogan,Guillermo,M,40.70504192,4.365757756,50.16281598,7
Bergen,Joseph,M,41.82018794,4.592283312,20.51021197,3
Boynton,Sherri,F,36.71512177,3.114322522,24.47078111,5
Phillips,Cassandra,F,41.34163729,2.092233924,110.8983672,7
Rosado,Mary,F,29.48386473,2.603607605,0,3
Bowman,Paulette,F,48.91303081,4.629445723,132.0560976,1
Mabe,Diane,F,40.19695518,2.750675856,43.99982612,5
Phelps,Donald,M,38.66949691,6.845442958,26.15767193,7
Garrett,Stephanie,F,40.96521125,4.595396901,68.68931283,5
Vanwagenen,James,M,34.75591597,5.964331987,58.89528417,2
Holmes,Gladys,F,41.45050997,4.653862751,0,6
Geist,Jennifer,F,44.28577271,4.591638586,39.02643188,6
Rivera,Michael,M,38.87828158,1.787990047,55.23630055,7
Taylor,Charles,M,37.97857406,4.295323179,52.46032746,8
Leon,Courtney,F,46.55931937,1.71009023,73.41098698,1
Dunn,Marie,F,27.29734519,2.785745342,34.12260208,8
Anthony,Mary,F,43.14054939,4.561994201,84.71145991,1
Poon,William,M,54.11208199,3.835056628,108.3750014,6
Durrett,Anthony,M,45.81223612,4.406593377,76.1343984,2
Ortiz,Debrah,F,62.71839721,5.264764801,206.0169876,2
Sutton,Christena,F,41.78383301,5.330955912,40.9894174,4
Yamaguchi,John,M,53.74158432,5.387853812,91.49871379,10
McElrath,Louella,F,28.42742657,7.786897086,0,5
Rehm,Sherry,F,18.3707418,4.644051119,0,4
Johnson,Mary,F,18.94093931,4.863355102,0,3
Brewer,Jenny,F,44.28449188,3.99078245,122.5904415,9
Johnson,Victoria,F,43.05655873,6.15702126,63.08759617,6
Wilson,Jason,M,36.22980432,3.725718988,3.850179713,6
Mounce,Barbara,F,39.45656142,4.831480329,92.41546781,9
Ford,Virginia,F,48.96631006,4.898266664,52.10844834,2
Wayman,Olive,F,65.19902005,5.781213388,222.6797766,5
Smith,Jewell,F,43.39935924,2.649267974,80.28581506,4
Lopez,Barbara,F,54.45570531,2.349947484,136.7379033,10
Young,Kathleen,F,32.70916051,5.859896709,0,2
Potts,Sarah,F,22.32131367,4.706749828,0,1
Carter,Thomas,M,35.18989874,3.525257679,32.74981953,3
Daugherty,Bruce,M,39.29223672,3.835271171,1.822070306,10
Calhoun,David,M,34.44132019,3.428121728,0,6
Glover,Madeline,F,23.41139134,6.453361185,0,8
Wood,William,M,46.87577048,5.012913451,59.71386281,3
Pierce,Julio,M,26.5586833,4.305447958,0,9
Walden,Robert,M,33.00156563,5.328403258,29.09567889,4
Lute,Mike,M,49.25281256,3.441940869,64.6671247,2
Lee,Bobby,M,37.05691752,4.791856987,26.10126718,5
Avans,Tamica,F,40.92133683,3.564493881,74.14855307,4
Shelton,Alex,M,52.03631594,4.504141454,103.7638111,4
Jimenez,Leslie,M,40.59660782,2.589039118,22.74670944,5
Park,Shirley,F,47.02796075,7.090166231,100.0915909,7
Bright,Elizabeth,F,15.71803076,3.695451981,0,3
Weiss,Tasha,F,33.40302591,4.959506665,38.04654445,6
White,Elvira,F,61.0905047,3.076040372,196.4892331,7
Shrewsbury,Marvin,M,42.32351345,5.354958552,22.51024729,1
Martin,Rickey,M,33.71778895,5.60076739,0,10
Pike,Bill,M,38.99556616,6.417756337,11.967001,6
Sheppard,Tommy,M,31.82982298,3.638553106,62.52163605,5
Sanchez,Leta,F,41.93051371,2.703356552,97.79442996,9
Powell,Carlos,M,53.06586353,2.779272467,88.5964429,4
Leister,Doris,F,42.98158646,4.004550623,82.21069717,9
Simons,William,M,50.1897772,6.056223845,82.89449583,2
Polk,Linda,F,29.9663185,6.123293068,0,5
Hodge,William,M,38.98214857,4.44361455,24.71116845,10
Peltier,Ann,F,14.66011273,3.508877941,0,3
Barnes,Donald,M,55.46015842,4.754893629,109.3747727,2
Aucoin,Robin,F,35.30205314,5.729325784,12.9144765,8
Taylor,Timothy,M,57.41623853,2.122491884,86.99247005,6
Arrington,Sandra,F,45.670498,4.141667037,105.1509084,1
Shelor,Stephanie,F,53.84931419,5.762354655,152.8014639,10
Neville,Ronald,M,19.56640447,1.890296283,0,3
Dumont,Robert,M,47.36298801,3.825344918,90.51387035,1
Tichenor,Wayne,M,40.07762086,4.813417892,58.87250221,3
Loftin,James,M,46.93852675,5.821092133,135.8722271,7
Land,Brad,M,38.59808561,7.173634542,4.252795686,7
Mann,Delores,F,52.98397758,3.26190697,102.5851786,1
Betancourt,Frederick,M,60.96245332,6.771241092,119.4110768,5
Gilbert,Jerome,M,29.1268861,4.137514059,0,2
Springer,James,M,69.97142575,3.629951582,224.426736,1
Leroy,Stephen,M,34.53124097,4.24775651,0,1
Thibodaux,Jon,M,50.28304951,2.443153481,118.8115223,6
Morris,Danielle,F,38.83111581,2.933198999,49.85762085,3
Young,Freda,F,35.27030356,3.383449791,17.39617541,5
Sturdivant,Howard,M,30.40369244,6.76271727,0,6
Gomez,Francisco,M,48.59094095,7.05795262,106.5923521,1
Worden,John,M,40.19492049,4.209131552,62.15569096,6
Romero,Scott,M,26.57809159,4.573378302,0,6
Harris,Lois,F,52.09529645,6.222004259,86.35361291,1
Studley,Ben,M,48.86967875,5.214125856,93.93722484,3
Cooper,Charles,M,34.02876816,5.718956037,0,5
Waltz,Eileen,F,54.51277924,6.289814922,114.206911,2
Alonso,Christopher,M,42.04584831,3.027659264,50.24628665,8
Gonzales,Lee,M,34.70078547,6.558198657,32.92718162,3
Triplett,Cheryl,F,47.02059216,4.967776557,114.6352878,1
Smith,Janet,F,31.08497307,6.562908786,0,6
Soria,Mark,M,41.23497465,7.911594161,31.68723253,2
Bernier,Ruth,F,39.20275924,4.146256281,48.82608124,3
Stott,Jennifer,F,44.56246416,5.818511743,72.47544631,1
West,Scott,M,54.60797633,3.572731821,127.7357751,6
Currie,Joshua,M,44.33033537,3.357398761,105.6306681,8
Jackson,Kenneth,M,21.09554448,4.881879832,0,6
Johnson,Ronald,M,36.03829516,5.334154228,21.72918034,9
Weaver,David,M,35.50469759,0.281693343,12.0490491,5
Gary,Tristan,M,24.46826391,5.093536496,0,8
Carey,Pamela,F,26.76095443,8.839004783,0,4
Richardson,Christin,F,38.84366156,4.071624796,6.224169925,6
McMullen,Melvin,M,37.40344319,8.051758975,25.75855048,8
Gonzalez,Gladys,F,33.49277044,5.215094317,35.97802199,7
Barkley,Marie,F,41.59085689,5.377995393,52.48797021,6
Booth,Elinor,F,37.94396213,6.325674166,27.12939376,9
Dunbar,Amanda,F,38.94678587,1.061191357,56.55315512,4
Smith,Roscoe,M,40.48468313,5.18180415,43.60275744,4
Olson,Thomas,M,18.98855173,3.815014412,0,1
White,Robert,M,32.37899666,2.191704893,0,5
Garden,Bridget,F,50.81535067,3.611707023,116.5407271,10
Garcia,Luis,M,45.11386846,4.448453398,45.67785346,8
Cunningham,Gladys,F,25.43532337,2.863582623,33.92938914,10
Day,Gwendolyn,F,46.151007,5.505385089,95.24974675,1
Oehler,Thomas,M,34.8310761,4.133267899,53.42515769,7
Lindquist,Margaret,F,35.87737706,8.484805644,72.24784897,8
Pfeifer,Maria,F,37.32190708,4.435317817,48.96219855,5
Cantrell,Jesse,M,45.0050753,4.008363231,55.50535101,6
Acosta,Douglas,M,45.74878589,5.973674687,34.76286615,10
Lewis,James,M,51.08552267,4.272939913,131.5737586,10
Carlton,Maria,F,54.79567506,5.004580347,145.6088084,5
Cho,Shirley,F,29.76410783,4.24189606,1.65880336,10
Goss,James,M,25.6254045,2.071793644,30.69249163,3
Brown,Ophelia,F,49.29992812,4.94006415,111.4839822,3
Adan,Joseph,M,36.36691048,2.218496065,0.303980077,1
Trigg,Ernestina,F,25.74275786,2.976013562,0,10
Osborne,Bobbi,F,43.04505577,3.290665483,80.27278074,2
Beasley,Neal,M,43.7462215,3.192632125,56.73197037,7
Padilla,Jessica,F,33.45715381,6.632843455,18.61803783,8
Walker,John,M,56.34884381,4.570493385,147.6430299,9
Arce,James,M,35.82328579,3.447912349,25.11015408,9
Ingram,Angelina,F,41.25320531,2.652803496,84.5789616,3
Battle,Edith,F,52.87929289,4.839350075,134.1341857,9
Feeney,Jessie,F,62.15004127,4.689213885,197.0376731,9
Deason,Jesus,M,33.34756273,4.427255709,4.951835777,8
Freeman,Timothy,M,45.3295969,3.356056568,71.14981728,6
Medina,Ella,F,48.68898087,3.193243434,69.72078952,5
Skidmore,Shelley,F,28.37606012,5.784596709,0,1
Duke,Edna,F,27.72635402,5.702352558,0,5
Cruz,Alfredo,M,55.52445816,4.003482814,126.5030525,5
Leblanc,Al,M,47.89620729,5.733050486,78.88333526,2
Chapman,Homer,M,44.28549074,6.291814328,75.19291454,2
Smith,Lucinda,F,38.90497802,4.583780868,54.08939347,1
Green,Nichole,F,46.24403275,4.508562488,60.86821313,1
Elliot,William,M,27.20365391,4.500767083,1.461628364,7
Hunt,Ashely,F,32.40902712,3.849324552,0,7
Cuellar,Willie,M,43.9696198,7.196701895,47.17618961,9
Brown,Deandrea,F,38.06426309,3.90088165,83.28569009,1
Dengler,Irving,M,30.72702554,4.718018062,0,4
Craig,Adan,M,43.45649849,4.233643096,42.10763421,2
Simmons,Darrell,M,37.54056214,6.845247394,70.91827831,4
Seltzer,Thomas,M,47.79158062,3.343355463,97.68943865,7
Lopez,Charles,M,51.16009494,7.342049572,113.300241,3
Hack,Lisa,F,43.73068702,7.122273627,68.11835463,5
Rester,Ann,F,51.17652696,3.140192292,139.9284825,7
Shimizu,Marilyn,F,27.27421672,4.220411884,31.26373052,6
Taylor,Nathan,M,42.14981057,5.810115053,66.31198352,1
Davis,Danielle,F,42.43675782,3.353057649,67.95899917,1
Wesley,Lanny,M,42.09234019,2.524448591,21.51625404,10
Thompson,Sadie,F,28.72535854,4.351876668,9.889106337,10
Tillman,John,M,43.81763613,2.437374677,55.11530792,2
Jordan,Wanda,F,41.93009928,2.532946104,78.56144157,8
Gates,David,M,40.27883738,6.922776549,21.56417379,4
Wilson,Mary,F,39.86377001,4.573204672,38.59714997,10
Patterson,Sharon,F,37.96137323,2.172649793,51.88328896,2
Morrell,Janice,F,33.99686973,1.126471554,32.96064121,9
Lott,Thomas,M,57.40726824,8.423562487,102.8060145,2
Acosta,Sherry,F,46.62572276,4.709205979,56.63276865,9
McGowan,Richard,M,21.02922645,2.888395496,0,6
Chestnut,Julie,F,31.60046578,5.05366063,0,10
Morgan,Richard,M,29.29626454,3.812514201,0,10
Dunfee,Kenneth,M,55.45753196,3.934867025,84.76413736,5
Webster,David,M,43.56689659,5.443338227,38.78075828,6
Hentz,Lisa,F,47.54432693,4.859998614,81.78998271,8
Carroll,Frances,F,38.95120473,4.158828775,48.79201599,1
Wood,Eugene,M,30.7501954,4.121952789,0,5
Karst,William,M,35.81662859,5.908225853,12.12585691,2
Rother,Janie,F,39.22416251,4.212260906,35.34472889,7
Beaver,Sara,F,48.55306903,2.639920997,77.39743352,9
Tolliver,Gary,M,33.62919905,2.670997132,15.49362738,9
Gonzales,Michael,M,42.19773002,3.724982817,87.68457808,5
Rivenburg,Ami,F,45.49093169,5.804954673,88.51000999,1
Williamson,Ethel,F,46.61958347,3.003932665,68.61956129,10
Rooney,Lonnie,M,46.87621234,5.820704197,82.84953225,1
Olson,Ralph,M,31.64742234,2.681744516,0,6
Kaczor,Arnita,F,35.12322249,4.720668133,9.606417652,10
Croy,Mark,M,38.26531118,2.482933787,31.507001,7
Henderson,Joan,F,43.45256681,4.840168467,40.41958431,7
Williams,Lucy,F,45.34526323,4.469219571,82.42423853,7
Keaton,James,M,39.47992318,5.657017216,42.46184239,4
Prescott,Trinh,F,56.73281072,5.48727492,137.4688619,6
Cope,Charles,M,43.67543867,5.238041845,57.0594576,1
Randall,Sandra,F,33.39483969,6.542780358,0,4
Brown,Michelle,F,52.88656025,4.019141988,95.13877327,1
Witt,Wm,M,25.64256768,2.579771518,22.4190437,1
Lee,Jenny,F,35.36096731,5.090101665,32.01546378,6
Fraser,Sybil,F,42.80531578,4.728290698,82.89622473,6
Goodwin,Richard,M,45.13614214,5.659539276,71.15281378,7
Flock,Samuel,M,53.40460678,3.756759273,64.10008444,7
Chambers,Miranda,F,40.37327014,1.207391575,79.79356901,6
Madrid,Audrey,F,53.95574609,5.11852293,130.4362428,10
Stanley,Arthur,M,42.84030667,5.019296679,73.26889421,8
Miles,Maud,F,46.11157068,4.703576207,153.1397114,2
Green,Charles,M,36.75157745,3.179076623,53.15516851,10
Renfro,Cheryl,F,23.29213324,4.432918931,0,5
Emerson,Mary,F,41.1808265,6.052127691,68.09234385,8
Hayes,Wilma,F,31.36730865,4.004824282,0,8
Anderson,Linda,F,45.87422181,4.616680209,77.91161975,7
Evans,Monica,F,34.9407919,7.037596338,6.620843728,7
Woodard,Evelynn,F,35.16080821,3.668518112,9.558679491,4
Carter,Shane,M,24.54615621,5.167233029,0,7
Thomas,Eric,M,31.70966628,3.314700991,56.81740007,8
Gonzalez,Brandee,F,39.23949284,4.825295839,71.17447028,1
Stubbs,Jose,M,47.29062097,5.223112601,91.28597396,3
Davis,Ruby,F,38.45880564,6.992060405,0,8
Randell,Ellen,F,66.15376034,4.05834789,170.543427,9
Diamond,Kathleen,F,37.73348677,4.004312489,59.63884483,8
Abbate,Laurie,F,39.89188323,1.766600113,51.5270002,1
Cobb,Christopher,M,34.34749417,4.437775873,18.81294448,3
Peet,Emory,M,22.51415219,2.961018673,0,4
Crowell,Daniel,M,54.02693396,4.918944501,133.1636749,8
Garrett,June,F,46.84458506,6.390188293,113.5585217,10
Rouse,Thomas,M,49.56575051,5.623541531,127.8602129,4
Williams,Charlotte,F,39.78020301,3.559903106,80.7288689,5
Eudy,Gordon,M,26.25249913,5.298144692,0,8
Eppler,Kathleen,F,50.49493564,4.364766189,118.452088,4
Cox,Willie,M,33.37786411,4.972851197,24.57007252,6
Keller,Michael,M,44.22460782,2.948692983,57.14367231,2
Blunt,Judith,F,21.75384823,5.00132747,0,3
Taylor,Kent,M,31.11974901,4.307865922,0,2
Morales,James,M,61.50588629,4.058463683,124.2526674,5
Pyatt,Caleb,M,22.88958251,3.287014158,0,7
Brown,Matthew,M,38.66687,5.145181606,20.41989029,2
Harvey,Daniel,M,32.70001405,4.600080803,8.664671009,8
Harvey,Jana,F,47.68418351,4.329657601,87.58462857,7
Smith,Cheryl,F,42.76611888,4.250197997,76.31479196,1
Barton,Kelly,F,53.55228513,7.252136208,112.938695,4
Stewart,Charles,M,51.96374105,3.356242305,109.0545281,5
Thayer,Marie,F,32.93211411,4.597999328,0,4
Oakman,Randall,M,45.3386522,4.539233344,42.02180164,2
Manuel,Julia,F,48.92282048,3.414063251,95.54182287,3
Richardson,Christopher,M,54.87246274,2.882050528,126.6881844,4
Bailey,Jennifer,F,44.47479447,7.242960559,104.3418319,6
Allen,Dortha,F,36.43549032,4.815890833,0,8
Moses,Clifford,M,36.94415537,3.797214725,39.91448225,8
Quinones,Donna,F,46.22121535,4.692016732,65.20885118,9
Vargas,Robert,M,50.52561909,3.624749622,125.7008403,5
McCullough,Karen,F,37.39401198,2.113163356,83.13051648,3
Brown,Adria,F,51.94452467,5.522581133,109.3250809,6
Baker,Shirley,F,41.58000053,4.473920372,23.31963612,10
Bolt,Loretta,F,40.93001872,5.923002347,47.8831481,7
Taylor,Jose,M,35.43821037,2.811080552,0,8
Youngblood,Lee,M,48.23283788,5.664153728,97.74385344,6
Owens,Tony,M,52.20602024,2.949370432,98.42140499,8
Bilbrey,Anne,F,46.09438764,6.024276658,48.89493211,10
Tolbert,Sandra,F,40.31067742,4.927444681,82.94988532,1
Ogden,Carlos,M,52.24352343,7.584464855,106.0001353,2
Miller,Richard,M,25.46299215,5.872443863,0,8
Koger,Justin,M,34.27727757,5.574116965,16.6767892,8
Wilson,Jeremiah,M,28.37924309,7.177054517,44.48209709,1
Askew,Amy,F,49.41541023,4.138224933,115.8070524,3
Manning,Joe,M,49.87129919,3.852839279,96.076719,10
Swanson,Madeline,F,61.75155533,2.352783024,160.1525146,10
Davenport,Jonathan,M,50.56556284,3.965066329,128.7360915,10
Parker,Ruby,F,44.8147494,4.228418272,88.11670495,10
Cabrera,Charles,M,40.85339998,7.048670186,51.42381838,1
Ross,Ralph,M,46.42679016,6.932281381,45.35667459,5
Cimino,Michelle,F,39.84295417,3.169987832,60.92776708,10
Ricks,Tabitha,F,34.88715432,4.729074725,0,9
Smith,Marva,F,43.45912377,4.435357868,84.88034912,1
Sanchez,Margot,F,25.62267023,4.667347785,0.719281033,3
Conforti,Barbara,F,59.70502936,4.978921211,167.4281808,4
Storms,Howard,M,44.90172163,3.297245308,28.83732462,10
Ellison,Joanne,F,18.59961724,6.615868633,0,5
Anderson,Jill,F,30.98817686,2.667782964,0,4
Hathaway,Sandra,F,59.12552897,5.863190696,156.0604059,8
Gutshall,Joseph,M,41.36421524,4.100240757,24.7947692,2
Palen,Jason,M,40.27471315,2.899387431,39.48276471,10
Raines,Victoria,F,36.79977536,3.242629399,22.03630854,6
Pratt,Gregory,M,51.26750476,4.621930468,100.9434934,5
Kite,William,M,52.12482554,6.645024156,77.4133053,4
Broussard,Margarita,F,32.51028642,4.685465635,22.74326027,2
Valencia,Mary,F,29.62018195,2.922333018,33.89567742,8
Miller,Robert,M,32.81106368,4.378960912,0,1
Graves,Mark,M,57.84453393,5.690509203,60.49769112,5
Bower,Andrew,M,39.71472135,8.442236991,28.09698021,3
Dumas,Enrique,M,35.22191183,5.287661548,33.75706432,5
Deangelo,Helen,F,52.56610494,2.752814997,122.6822565,9
McDaniel,Marilyn,F,54.2380105,2.502397922,104.1989114,4
Wells,Joyce,F,36.08902501,3.724325742,37.04313097,10
Albertson,Marilyn,F,50.56410854,1.607570073,93.04201223,2
Lord,Bart,M,49.42393336,5.947364099,95.90346397,2
Funk,Eric,M,26.59883793,5.107575785,0,3
Howell,Philip,M,51.12833756,5.811756049,90.27653593,7
McCutchen,Alberto,M,41.88910707,3.075565805,74.03798589,9
Scott,Aaron,M,29.81647315,4.452309623,0,7
Ryan,Hugh,M,30.11987568,4.997708113,0,4
Miller,Sophia,F,57.08939368,4.773989268,112.6016878,8
Barnhart,Shawn,M,43.07968342,4.401137994,44.31994432,2
Jude,Richard,M,34.59331892,0.491518557,8.17114047,10
Mayville,Jackson,M,42.32588161,3.905591961,0,3
Brown,William,M,38.42180116,5.636890496,22.85551766,9
Johnson,Hazel,F,33.91434003,6.859286629,54.77078193,8
Williams,Cheryl,F,39.98939657,6.310113366,106.0970378,2
Hairston,Nancy,F,46.31457073,5.186144922,53.32989952,7
Sullivan,Christa,F,47.5954135,5.330093183,99.54463308,5
Petersen,Elizabeth,F,43.52013447,2.723848328,34.1528385,4
Larsen,Christine,F,51.29860592,5.49331927,137.7023594,6
Washington,James,M,41.40117485,6.889553103,50.38280851,6
Trapp,Patricia,F,55.19028981,3.612633556,124.6251105,8
Rosales,Harry,M,32.06083762,4.733015396,0,7
Chapel,Jennifer,F,55.95960965,6.352463218,147.9176378,1
Franklin,Betty,F,44.35142843,4.477763258,103.9126679,3
Palmer,Dale,F,26.32149208,4.388794433,0,2
Collins,Maurice,M,42.17843975,4.262308831,34.88453279,7
Skinner,Freddie,M,34.73871177,6.925499073,29.13615436,7
